"brukercode","acquisition_date","acquisition_time"
"5085c379_616b_466b_9499_15e2843b3178","2017-11-21","10:40:00"
"5b3f6dd5_65c6_46d9_bf52_156be8c0cc48","2017-11-21","10:39:19"
"7c9c9271_9ac3_431c_ac2f_6d7eabd4ef10","2017-11-21","10:39:53"
"950631c8_0a5f_4d17_b6c4_29cb55af76c9","2017-11-21","10:39:22"
"9da6afaa_cfb7_4c0a_a86e_f494e86119b6","2017-11-21","10:39:06"
"aedec766_15fe_4157_b938_240810bb6228","2017-11-21","10:39:37"
"be45717a_bdcf_4e68_a430_b09f123d083e","2017-11-21","10:39:32"
"c1a67551_8f2b_4be8_8feb_6ebb37b70ebd","2017-11-21","10:38:47"
"e1bffae9_83e2_4f14_91ca_13018c2cfd0b","2017-11-21","10:38:52"
"e2c4f6cd_2479_4bd4_b34a_28b2eac4c4dd","2017-11-21","10:39:28"
"e35d508a_c0f6_45ae_87fa_5c30c5393898","2017-11-21","10:39:56"
"f144f7cf_cd7e_4ccd_8df6_f02668205aa9","2017-11-21","10:39:12"
"43f8bdee_2f43_406b_b101_277da85337ff","2017-12-05","12:00:35"
"70efbde3_3733_492b_8bc5_d474f0cfa532","2017-12-05","12:00:32"
"f53ff2bf_e218_4725_a7e6_ee2b6083687b","2017-12-05","12:00:28"
"fb4a0fa1_e3db_4d2e_8cda_0a2a0f998606","2017-12-05","12:00:38"
"0c20b349_3a53_4a88_aa95_6c1dece0af13","2017-12-13","14:10:46"
"0f7ba604_9595_40da_996a_bb5280713ced","2017-12-13","14:09:04"
"1e2d26cb_ff98_4780_be7d_084c8ce9f8cd","2017-12-13","14:11:12"
"23739ed0_de13_45da_afc8_a14f2a6754ad","2017-12-13","14:08:56"
"2d16b83a_4e57_43f2_9548_6983adbd7935","2017-12-13","14:08:09"
"457cb6c3_3816_48b6_8961_0234458fc436","2017-12-13","14:10:18"
"47da33ed_286d_450c_9b86_e954d5922fe2","2017-12-13","14:10:34"
"50bcb66d_72b0_49e7_9ca4_3f887ff797f7","2017-12-13","14:11:18"
"55ba8135_d4b9_4a00_aa08_5ba9a0798932","2017-12-13","14:11:05"
"55dff3e3_7963_4449_b4fb_19cc5675452a","2017-12-13","14:08:33"
"5706d520_04fa_4f55_a2bc_b962a74017c8","2017-12-13","14:10:49"
"607f3a70_e6de_43f3_b10e_d724c4c7a086","2017-12-13","14:10:22"
"66326b33_8f75_4cd5_95e3_db6cb1f307fe","2017-12-13","14:11:00"
"6b53eea5_c40a_4de1_b332_840352d2870c","2017-12-13","14:08:36"
"6de7b011_78f7_4d07_81a8_3753bd00bbf4","2017-12-13","14:09:37"
"7325d712_3dd7_4b65_b8b7_0fe79431c03c","2017-12-13","14:09:45"
"7689f859_5e7f_4221_8c0a_2fc019b15ccf","2017-12-13","14:10:56"
"782910a5_aa67_430c_a861_fc22501633d8","2017-12-13","14:08:53"
"7a487b82_fb32_4708_acd7_9be2abe13e41","2017-12-13","14:08:49"
"841edb37_1169_48da_bd8e_c651b7a3c907","2017-12-13","14:11:15"
"8f6b0c31_8190_46dd_bd36_07f516d1f5ef","2017-12-13","14:10:06"
"9567ffad_985d_4d3b_b2c7_28e98d844c36","2017-12-13","14:10:12"
"97582c00_ec9a_4c1c_a710_62282425a8c8","2017-12-13","14:10:29"
"9a4c295a_f769_4830_b7f0_d1062138c86d","2017-12-13","14:08:41"
"a1d7946b_fca1_48c0_abb1_c49fcb3ff6c4","2017-12-13","14:10:25"
"acbe8018_f9f0_4deb_9b78_eb9890418576","2017-12-13","14:09:00"
"adb5e53f_e599_43b6_aff3_901c85d95b27","2017-12-13","14:09:57"
"b665b8b7_7ce9_4336_ba42_9c610f731e24","2017-12-13","14:09:21"
"bbbf2ee3_c304_4dde_8e53_9e8a0772f0c0","2017-12-13","14:08:30"
"bf3d567f_6241_493f_ac08_a3ac63520b5b","2017-12-13","14:09:41"
"cbc4fbf3_68ac_4f7d_94b9_bf280813dc93","2017-12-13","14:08:18"
"e1895293_cb2c_4708_86c0_669e56bceca4","2017-12-13","14:09:34"
"e19d6e97_8626_4143_bac3_712e60fc8ebb","2017-12-13","14:11:22"
"e1fa31f1_4ba0_4bcb_89b7_8926ac71586f","2017-12-13","14:09:53"
"e30beb3f_3913_498f_a6b5_91c4cac6e4da","2017-12-13","14:09:30"
"e697de8d_63f8_4797_8445_8060907fa5da","2017-12-13","14:10:02"
"e7f62735_aa2d_4803_81fd_d591f5b4547f","2017-12-13","14:09:26"
"ed2d64e8_4c48_4cf5_ab1f_e0c5c4b90941","2017-12-13","14:08:14"
"ee5e9ed0_1ac8_450e_8a99_44ebb629ab84","2017-12-13","14:11:09"
"f633dd00_5714_4b4d_a85a_0a2db3172ff4","2017-12-13","14:10:37"
"f9d4d068_0b01_4d18_bee8_27ebbbb3b908","2017-12-13","14:10:52"
"fd7d8621_3c27_431a_92df_02bac0430ad0","2017-12-13","14:10:09"
"157ad16c_f5ee_4adc_b7bd_7effd39f39c9","2017-12-01","10:33:26"
"19a9f7d9_0b9d_43e2_aab7_75e5cf5840eb","2017-12-01","10:32:53"
"2b89afff_7646_4a87_8ba8_c7d342893421","2017-12-01","10:33:17"
"3082f07d_8fdc_4a51_9a3a_f89025a33296","2017-12-01","10:33:42"
"359ce36d_33b2_4c2d_a020_59f5c6387228","2017-12-01","10:33:59"
"3fd35662_5ef9_49bf_a80d_b2df8ce71299","2017-12-01","10:32:56"
"5000905c_59cf_4dd0_8f1c_d63207faf852","2017-12-01","10:33:02"
"81929b56_6935_4a1d_80f9_3779b0a6c57b","2017-12-01","10:33:13"
"8b50faeb_1b91_474e_8f31_56b84ce4f9e4","2017-12-01","10:33:56"
"929a95ae_1ad9_49b9_8f21_1796e347ee50","2017-12-01","10:33:22"
"a4e0207c_3aaa_41a9_b54d_75a3003f4204","2017-12-01","10:34:17"
"a79f9d2c_1ea0_4dd2_a1cf_7015b84395f1","2017-12-01","10:33:47"
"b78c57a2_8445_42ed_921e_183eefdcd4b0","2017-12-01","10:33:50"
"c0b18354_0603_493f_9742_648cda1a47b7","2017-12-01","10:32:59"
"e078e064_5ca7_4192_9f85_738f1fcd5131","2017-12-01","10:33:53"
"f49b65fa_5448_44a0_a72b_7b82d3320d8d","2017-12-01","10:33:10"
"0b4c7580_c3f5_4753_a37d_f897e23164cb","2017-11-23","09:27:14"
"1315b30c_914a_428b_9e10_f116f492c679","2017-11-23","09:26:56"
"ba0aec94_3126_4cfb_b168_8642bc348500","2017-11-23","09:27:00"
"c24eca9f_8bb7_413c_a917_d26bde5d3e58","2017-11-23","09:27:17"
"ccbd2595_b240_4c61_bfcc_922a31618cb4","2017-11-23","09:27:03"
"f201c512_043f_4161_b3c2_58e24944d02c","2017-11-23","09:27:06"
"4ba8b742_1683_494d_8a81_65548303025c","2017-12-29","08:24:56"
"6e3319be_6676_4939_a2ab_a493f807f312","2017-12-29","08:24:49"
"71807d4f_0cbd_40dd_ab90_351637c24fd1","2017-12-29","08:25:03"
"a15eaa89_a50e_4566_b176_507cf5439fa4","2017-12-29","08:24:53"
"adfbd3c0_f9f6_4c43_832e_540c990e39db","2017-12-29","08:24:46"
"bd4c451a_687b_4a7b_bb4b_0ba76fc53291","2017-12-29","08:25:00"
"aac869eb_c822_454d_bbec_bd2d74a1bb04","2017-11-14","14:48:50"
"36dd57dd_e812_49ad_8986_4512bf1b3a34","2017-12-13","11:10:08"
"698740f7_0e65_40ab_9d83_864293280461","2017-12-13","11:10:11"
"6b65e819_6f12_495b_840a_c507ed6f1427","2017-12-13","11:10:04"
"7406c27f_009b_428b_a7a5_32a45ed232da","2017-12-13","11:10:14"
"862ab1d1_ee53_4d2c_883e_2857d15d8915","2017-12-13","11:09:57"
"9693758d_c68c_4813_8960_9c17dc6eaafd","2017-12-13","11:09:54"
"e33e1cf4_06c3_4ae2_a918_5116985eb4b5","2017-12-13","11:09:47"
"f69f3cbd_4fff_415f_b004_d4fedf73c65e","2017-12-13","11:10:00"
"2017_11_16T12_16_27","2017-11-16","12:17:44"
"2017_11_16T12_16_27","2017-11-16","12:17:47"
"2017_11_16T12_16_27","2017-11-16","12:17:49"
"2017_11_16T12_16_27","2017-11-16","12:17:52"
"2017_11_16T12_16_27","2017-11-16","12:17:55"
"2017_11_16T12_16_27","2017-11-16","12:17:58"
"2017_11_16T12_16_27","2017-11-16","12:18:01"
"2017_11_16T12_16_27","2017-11-16","12:18:04"
"2017_11_16T12_16_27","2017-11-16","12:18:07"
"0dc4dcb4_c505_4ae4_a111_93468742be9d","2017-12-29","13:32:49"
"a39a65cd_6497_4c87_914d_ff9880dd6666","2017-12-29","13:31:47"
"b8db0e0c_6169_4d43_8b9d_1e85b726ee05","2017-12-29","13:32:31"
"9642da03_66a4_48d4_b0ff_1a1fddfad314","2017-12-12","14:48:06"
"0fd71b92_dc3b_4660_82b6_10bf63ac7ab3","2017-12-06","12:23:41"
"2571950f_5111_4399_8400_602b21dc6e15","2017-12-06","12:24:17"
"29814de9_08e8_4e5c_876f_974850bcb744","2017-12-06","12:23:16"
"2bb4cd8d_ee12_414a_8e4c_9f4cab51f8de","2017-12-06","12:24:30"
"2c00a756_ed70_49c9_8864_195347ed0819","2017-12-06","12:23:29"
"3244c3a7_db1e_4fd8_8be3_5c38f71f993b","2017-12-06","12:22:51"
"32f7525d_f313_4125_8f8b_8cbbe40becff","2017-12-06","12:23:48"
"3ad00cdb_193d_431a_a954_625c4bcd9b4f","2017-12-06","12:23:52"
"40d892ae_02a3_40dc_a9af_591b16dc6bdb","2017-12-06","12:24:33"
"4263c71a_0ebe_48ad_991a_baba3802b8cb","2017-12-06","12:23:08"
"4f3731be_3c56_4a72_b4b6_dd98145ca16c","2017-12-06","12:23:45"
"59dee5dd_18bd_4eb5_9f7e_00e71412dcf6","2017-12-06","12:24:09"
"5c023c59_acc4_4fff_a607_21cb03deec82","2017-12-06","12:23:56"
"5c311bd7_0e85_4352_a8fa_1af0b8257c43","2017-12-06","12:23:32"
"60381ff0_93f5_43ac_bd43_7ca76ebf370e","2017-12-06","12:24:20"
"8a225fdd_2ecd_4f09_afe7_0f4306642bf7","2017-12-06","12:23:19"
"a75637b9_67fd_4701_82d7_7b13029c7ac1","2017-12-06","12:23:23"
"aa6c880b_dc06_4bee_975d_1aff7bab5027","2017-12-06","12:23:13"
"baf9e0b0_49cd_49f5_97ba_a777c354d2d6","2017-12-06","12:23:01"
"bdec5d71_4866_45b0_a20b_cb22e7c4a79a","2017-12-06","12:23:26"
"c6bdc74f_c849_4d0d_a952_ef07e55deb77","2017-12-06","12:23:59"
"d11a9004_a7dc_4562_8ff1_d991d53db629","2017-12-06","12:23:05"
"d139f423_77f6_453e_8097_4b0c29d7cf02","2017-12-06","12:22:57"
"d7f8c872_59ee_4d33_8775_9db2d4991f4a","2017-12-06","12:24:40"
"ecc2efdd_0efb_48b4_952e_a774b6eba2a0","2017-12-06","12:24:36"
"efe5409a_80b2_4fee_864b_39c8dc26a5bd","2017-12-06","12:24:13"
"f7cdc182_9615_4f93_965d_67459aa7d4e5","2017-12-06","12:24:06"
"f7d8f72b_19dd_4193_bab3_ec49d09dcbcd","2017-12-06","12:24:03"
"f9ff155c_feb4_4c04_a405_703c86ab90c8","2017-12-06","12:24:45"
"fd7f61ce_623a_49b2_821f_6f055ea82d87","2017-12-06","12:24:48"
"0daceba1_721c_4c4a_a6dc_df163db58a30","2017-11-29","11:06:53"
"1946a339_5185_46fc_9a40_751a2ad2eaae","2017-11-29","11:05:54"
"2082034b_f4d8_4e4a_a3c9_cbbffafe9ffd","2017-11-29","11:06:11"
"3aeefda7_d6f7_40cf_bb32_329b2faecf4c","2017-11-29","11:06:08"
"52e6d870_1ed0_4e0b_a068_1fb187f5828c","2017-11-29","11:07:05"
"558d1441_07cb_455a_be13_043da69570be","2017-11-29","11:05:58"
"5cfcbf38_d4ee_4d1a_bb7f_6276803f63bc","2017-11-29","11:06:50"
"77692f81_7c46_44fa_99d1_28a57b4e556f","2017-11-29","11:06:01"
"8cfd303a_f8cc_498d_aa58_e2e22e7b6016","2017-11-29","11:05:46"
"97367d34_7d8d_438a_a258_53eb5aa64e2d","2017-11-29","11:06:15"
"98baee84_f9e0_4c75_a440_819f7fe2086c","2017-11-29","11:06:47"
"a41d9943_95b9_4df8_8739_2e2455c6dbc5","2017-11-29","11:05:23"
"a72e351e_ff6c_406b_9449_5a6dd6b51fc3","2017-11-29","11:06:39"
"a98e4df5_3b7f_43ec_b486_d57023dc21ba","2017-11-29","11:05:33"
"abd18803_c17a_40b3_88a8_1f711bf06f44","2017-11-29","11:04:57"
"b32c1066_7f41_4023_98c2_006388f0132b","2017-11-29","11:06:29"
"b90700e2_c8e3_4e91_af36_1efa1d4f6b7d","2017-11-29","11:07:11"
"beb23526_cd38_4d9c_b0d9_fbd6e148eb21","2017-11-29","11:04:50"
"c85f0b37_81fe_4f26_9fbb_956e0da9745b","2017-11-29","11:06:05"
"ceb2f1d7_1618_4d46_a103_ef0a7dd84039","2017-11-29","11:06:35"
"d02d41f6_6514_49ae_b785_340c71bf51f5","2017-11-29","11:05:00"
"d5931d54_9386_46fd_a1a4_613e83bb6b7c","2017-11-29","11:06:32"
"dd7bd848_54b5_4a9c_aaa4_556de7d367d7","2017-11-29","11:07:02"
"e63e8dae_1c0e_4aec_b0cf_52fff437be07","2017-11-29","11:06:57"
"ecc93f08_cb83_4ff4_babf_9db5235c517d","2017-11-29","11:05:36"
"f23b68f6_bdd2_4c0c_8cd7_2317accd39fd","2017-11-29","11:05:29"
"f8f4b3b2_b058_4408_b1db_26dea04cb3d1","2017-11-29","11:05:43"
"fb3f23fd_88f6_427f_8b97_93534600a60c","2017-11-29","11:04:54"
"fb8814e9_8151_4615_bcac_3050292cd8fd","2017-11-29","11:06:26"
"fc8c16f4_ee2a_4f92_a286_2beca6950466","2017-11-29","11:05:26"
"ff6bdba1_e7d9_456c_9424_2f05eb9d2957","2017-11-29","11:05:40"
"0505d940_a605_4af7_ae0c_6392036bfc28","2017-12-05","11:38:14"
"35db37e7_8ff9_4337_87e9_1c3fd1522e99","2017-12-05","11:37:24"
"421f0257_751e_49ac_8461_b68b6f0c2ded","2017-12-05","11:37:29"
"47a24fe0_58d2_4377_8c28_904993d99276","2017-12-05","11:37:57"
"4f5338e0_fae1_49be_9ef0_b46c8b02fb27","2017-12-05","11:38:01"
"579eaef1_7d3f_4a41_bbac_7ab879c910c4","2017-12-05","11:37:44"
"6c46c140_7496_4097_b136_b2a3d8e4babd","2017-12-05","11:37:37"
"a4962c0d_12dd_4caa_ba31_76961a44a00f","2017-12-05","11:37:40"
"bac9bd11_bebc_4ef5_9910_e3d1b9c75a14","2017-12-05","11:38:04"
"c21ab3ec_c323_4cae_aff8_4d12d9349114","2017-12-05","11:37:54"
"d605e603_2d99_4195_ab39_7e889f1eb010","2017-12-05","11:37:33"
"f56c688d_673a_4bc0_903d_760208b25327","2017-12-05","11:37:50"
"11ba7656_2bc9_4bec_9f8b_2be388d15bf5","2017-11-21","11:12:44"
"3a2a430d_4a0f_4321_ae3e_0b91b723c568","2017-11-21","11:12:28"
"676cfb26_2570_4bb9_b631_27e89696ef6a","2017-11-21","11:12:47"
"cfdfd06d_b571_4473_9d0c_dcbd507f84e6","2017-11-21","11:12:35"
"dcfce3d5_fc50_40da_8a83_a11d3faf253e","2017-11-21","11:12:39"
"ecd9175d_c16c_438b_9c44_7dee850b5349","2017-11-21","11:12:31"
"1c57fe71_d57b_4af4_9e7d_9d2c9c6b3ba7","2017-12-01","10:51:51"
"2e386604_f1f1_412d_b67f_6bb5265af28d","2017-12-01","10:51:25"
"3c1ccf95_178c_486e_8515_e3fc81d2adb2","2017-12-01","10:52:21"
"3f645d75_6a6d_454e_96b6_d0a4a09ae2ab","2017-12-01","10:52:31"
"54c42437_b319_4eda_828b_d902eac77a6e","2017-12-01","10:52:13"
"5be28d05_f540_4410_b2ae_4a153d4e0643","2017-12-01","10:52:38"
"676ed3be_1ca1_4602_b418_c306f8b8912b","2017-12-01","10:51:28"
"6cc2c8bf_9e22_4522_9684_d69c6d98bf32","2017-12-01","10:51:19"
"77c2d293_ed4b_4755_a9a8_00cf4eee0c53","2017-12-01","10:52:03"
"7948fceb_6670_45d0_9370_4b2d16727fbe","2017-12-01","10:51:48"
"85d6e013_e939_42a1_8bf0_71102b2bb092","2017-12-01","10:52:34"
"8f48ec46_bc2a_48d6_a06b_16504eaec2ab","2017-12-01","10:51:05"
"8fce746f_fe10_4ef6_b951_06c61aecbec5","2017-12-01","10:52:43"
"9144c12f_4715_4f3a_8ae5_b7bdca39dd46","2017-12-01","10:51:45"
"93f43240_575b_462b_80b1_eb75082c4b2e","2017-12-01","10:51:59"
"a0ebc932_06a8_475f_aa83_5042fc8adf56","2017-12-01","10:52:28"
"a4a1a542_71dd_4179_a15b_da5061dcc29f","2017-12-01","10:52:51"
"abd89ff0_e8c3_4ba4_bfde_3e93865a8a80","2017-12-01","10:51:38"
"be2620f5_425f_4d56_9a90_37d0ab8ddd59","2017-12-01","10:51:22"
"d19474c5_c15d_4501_9421_8a7d9549455b","2017-12-01","10:52:17"
"d1eef2a0_2445_48b1_a205_053fe486dfac","2017-12-01","10:51:42"
"d38a305a_1b92_4a81_b245_10daee8f7a65","2017-12-01","10:52:48"
"f06fd9f3_8654_421b_8136_dcd66cf60d08","2017-12-01","10:51:09"
"f3955ad4_1e9e_443f_be54_56f2f22b330e","2017-12-01","10:51:54"
"f6a100dc_8eab_4c7f_94b0_37c457d09a5c","2017-12-01","10:52:25"
"13d582c1_6f9d_4204_9494_711a23768480","2017-11-16","11:37:48"
"0af23d82_f0c3_45f0_a75b_3c3391aeb006","2017-11-21","11:00:00"
"11b0313f_ab13_4ab8_a2f9_ffb3890fd542","2017-11-21","10:59:27"
"028b9312_27ca_47d6_bf08_68268703058c","2017-12-28","09:40:47"
"17d32195_25e0_401d_b09e_4b14da10a127","2017-12-28","09:41:08"
"181577f4_5a1e_4e10_907e_e969ba04d8db","2017-12-28","09:40:57"
"19db2f1d_f021_4002_9c8d_f970eaab548f","2017-12-28","09:41:13"
"8024db29_bd10_4876_8238_52f032fcad16","2017-12-28","09:40:51"
"a2f7c1d6_2725_4186_96be_7c9537ac15de","2017-12-28","09:41:00"
"0701612e_2aef_4c1c_addd_7608a7b6a42e","2017-12-06","12:55:54"
"13109c9f_848e_4f24_b11a_a64e7b82c674","2017-12-06","12:56:55"
"1b8e9aa3_fbc0_40ff_a129_45f7acb112af","2017-12-06","12:56:40"
"1de81897_83ca_43b0_b58f_7293429511f3","2017-12-06","12:56:43"
"25800ba6_9fa9_4363_9935_d30655bebdbe","2017-12-06","12:57:56"
"30c51200_e684_419d_bfd4_d110e698b16e","2017-12-06","12:56:05"
"357dc502_3528_408f_95db_26929314b879","2017-12-06","12:57:12"
"40d7b4ab_414c_45b7_9cd8_0a8fe6c5a616","2017-12-06","12:57:47"
"4bc7d83c_fcb2_4516_b28e_e60ef11656d9","2017-12-06","12:56:32"
"4ff3f136_ff9c_411f_8593_d2b8dcd7ade7","2017-12-06","12:57:15"
"55d62fac_c9c7_4575_94ae_fc68a16cc955","2017-12-06","12:57:34"
"6120f5a6_cdd4_4f6a_9134_f30188f47f03","2017-12-06","12:56:47"
"61a0df88_cbcb_4c6a_8ed7_c1d3d6a49269","2017-12-06","12:57:19"
"629b1471_a142_4388_b0bc_845db4bb3cb8","2017-12-06","12:56:26"
"62e4d8a8_b794_4685_9272_bf26691a0b25","2017-12-06","12:56:00"
"6d5493a7_ec6c_45b5_89c6_88dd2d73e8fb","2017-12-06","12:57:31"
"75f36a74_4df3_40a9_9f5d_e3c6357213a2","2017-12-06","12:57:06"
"780f0263_d10f_4306_9a55_5ceae213a3d7","2017-12-06","12:56:29"
"81531a32_2ffd_47e0_b18b_86000176a17e","2017-12-06","12:57:44"
"91024fad_47d3_4678_9c44_42a84a632da1","2017-12-06","12:56:52"
"95adb8e8_dbb3_4aee_83b8_fefe20db9fd3","2017-12-06","12:56:23"
"98e941e3_8da6_42cb_a20a_7988c58955b9","2017-12-06","12:56:19"
"a470416c_ca63_44f3_affc_dad1eb336a64","2017-12-06","12:57:53"
"a4c6bd42_7633_45f4_85f2_88390ae56784","2017-12-06","12:56:13"
"b3da09ee_3292_417f_b0aa_bab4b9091d1d","2017-12-06","12:57:37"
"bc91cfce_8730_4694_9108_cf0655bd9226","2017-12-06","12:56:16"
"c6532178_6141_4252_a64f_13f7b13fc3a7","2017-12-06","12:57:41"
"c8adc3f0_e2dc_45fb_ab0b_1b0a6d8dc048","2017-12-06","12:55:57"
"ca1387ac_0dbf_4370_a39d_ce2ff00f236a","2017-12-06","12:56:59"
"d3acec99_8d9f_4caf_a7d0_bcfa82f7fece","2017-12-06","12:56:08"
"d6301a82_ac51_40a2_a61d_27ee00c3cac0","2017-12-06","12:57:28"
"d7ca3ea3_6e0d_4020_b2c0_b51c26188c82","2017-12-06","12:57:02"
"f135131b_a9f0_4a5b_841e_ea4493063914","2017-12-06","12:57:09"
"002ddf23_61ca_4571_8ac5_ab8bd6961e1e","2017-12-28","09:09:46"
"2d3c7405_c4cd_47fb_8af4_652dcf5e4c5d","2017-12-28","09:09:40"
"2e379769_0a0a_447a_a694_c5535039c67e","2017-12-28","09:09:32"
"312e826e_ee6c_4cc7_95e8_c84f61c09023","2017-12-28","09:09:50"
"4c4fcabc_2d27_4f27_81ca_2954143dffb7","2017-12-28","09:08:47"
"51216aea_e9dc_4680_a95f_9bdc0d8c9d72","2017-12-28","09:09:43"
"6aadd2d6_666e_4733_a88e_b8acd3f2d8ce","2017-12-28","09:09:15"
"7c91b0b4_b44d_4b6b_b9bb_b4df7fec886b","2017-12-28","09:09:05"
"8efc80fa_0f7e_4496_a724_6f31d6829aef","2017-12-28","09:09:08"
"972de820_8e3c_44ef_a5d3_1429650787e1","2017-12-28","09:08:52"
"993ce4fd_654f_45fa_bf19_cd7f0b9dae4c","2017-12-28","09:09:12"
"bac84dd7_38b7_4f23_8344_667130fd0961","2017-12-28","09:09:23"
"d074d078_de43_4e27_8353_3a535939e392","2017-12-28","09:09:35"
"e32ed630_816f_4738_a443_dd5614790d35","2017-12-28","09:09:29"
"768d74e5_fdd5_4400_8f98_b6ae35543f0a","2017-11-22","08:11:58"
"88483446_b1f4_416f_a8ac_a7ebf031238e","2017-11-22","08:11:55"
"f03145e2_8176_44f9_9427_bc56beff9101","2017-11-22","08:12:01"
"15256d75_5863_4860_a8e1_83c856011b36","2017-12-07","11:41:08"
"1bb4996f_047d_4c89_82f5_de20f7b14406","2017-12-07","11:40:44"
"1e532f7e_870a_456e_a0ea_c924e86a8efe","2017-12-07","11:41:51"
"1ee5e121_0b87_4b26_9e95_e987a76fe861","2017-12-07","11:42:33"
"217e1731_4384_4cee_9243_628b051b2102","2017-12-07","11:40:55"
"2b7d3d10_ccf3_4313_819d_81fd585f5164","2017-12-07","11:42:06"
"3b16891a_e2b8_49c4_aa85_7095a5fd8107","2017-12-07","11:40:38"
"44197ce9_9d77_4ab7_8905_6b94818a473e","2017-12-07","11:42:30"
"52b222fd_59df_4e7b_8399_382debf1feea","2017-12-07","11:42:02"
"54d365ce_befa_4baa_9a89_db1d837f1891","2017-12-07","11:40:51"
"5845f15f_cbe6_455c_99d7_4afe1bade023","2017-12-07","11:41:43"
"6131e61f_7cd6_40ff_8d41_c3b326c3cc73","2017-12-07","11:40:58"
"6a1af216_c457_4eda_95f3_d47935247dd1","2017-12-07","11:41:15"
"6f5da08f_6ae9_441e_9d2f_b199e0b568d1","2017-12-07","11:41:46"
"6fe52bf1_addd_44a8_a9b1_8d8d4113c9f7","2017-12-07","11:41:36"
"79595e43_3dd5_48a6_85a5_0279f0356060","2017-12-07","11:41:11"
"8b8dd7ec_5033_4be7_aef1_70fe18f40848","2017-12-07","11:41:55"
"91db742d_49e8_441a_a6d9_95a22f73177b","2017-12-07","11:41:22"
"a27edbf6_ed8e_4275_94fe_8d0d2b6e3acc","2017-12-07","11:42:11"
"a64552d1_7d7f_44e5_ba86_c0c3c5d52ab6","2017-12-07","11:42:37"
"a6f05887_ceec_4df8_a5d8_bd8463396d3f","2017-12-07","11:41:05"
"a835f0ce_76e2_4013_a554_7ae49927dcd2","2017-12-07","11:41:25"
"aed85615_5be4_425e_b87c_71dab4d66bf4","2017-12-07","11:41:01"
"b309608f_a615_4c73_8bb3_dd34f8d50e2a","2017-12-07","11:41:59"
"b4b238ef_b227_47d3_b2f4_33f484924478","2017-12-07","11:41:18"
"bb94f2aa_2fd9_4daa_b474_ff17be2a6ed5","2017-12-07","11:42:15"
"bd7ffa06_6421_41b1_a87f_631703da2ef0","2017-12-07","11:40:33"
"d6f009db_0364_48f8_8a67_bd6fcf2e6f63","2017-12-07","11:42:18"
"dd06bd90_90cf_4140_9aa1_2522d7481d47","2017-12-07","11:41:28"
"e5e361e1_e22a_4393_91c4_e2e533ba11bb","2017-12-07","11:41:39"
"e65043ef_fd07_49af_81a2_5c509a44a98c","2017-12-07","11:42:26"
"ffb9709b_c597_4243_8ff5_660b14fc584d","2017-12-07","11:42:41"
"1290efaa_a02b_47b2_9062_e77a6269f683","2017-11-30","12:48:25"
"43a0772e_758b_49e9_8a73_65c1e6d3c47c","2017-11-30","12:49:36"
"60afb804_4917_4eab_bdd1_b7ebd2bfe869","2017-11-30","12:49:14"
"6b90496b_147d_49bf_865f_0a8005485a72","2017-11-30","12:49:18"
"735515a6_d0dd_436c_8fb4_92cad4ab7084","2017-11-30","12:49:48"
"8e1498ac_9a2e_41eb_b12a_ebc65851b319","2017-11-30","12:49:52"
"91050c9c_503f_4446_b5bf_d3b0a41b2bed","2017-11-30","12:49:26"
"a5cdcb70_dee5_4c4a_8b3b_c046a2b4a2e3","2017-11-30","12:48:21"
"aabc946a_89ef_4f33_a374_d1567627fd6d","2017-11-30","12:49:32"
"aba2a3f4_bb46_450a_a3a7_6f622cedc192","2017-11-30","12:48:52"
"ae4ec40f_a72e_4a23_ba1f_237e95ccf725","2017-11-30","12:48:39"
"b830600a_3834_4ab5_a394_dbfb4c76d782","2017-11-30","12:49:42"
"ba0992f9_421c_442c_b12a_815a57f62d14","2017-11-30","12:49:05"
"c02e7a40_2eea_4c34_92a9_a9454635b47d","2017-11-30","12:48:56"
"c42eecb8_7f7e_4205_882e_5d4baac82d8b","2017-11-30","12:49:55"
"de13aff6_e73a_4292_8046_9d20144bab0d","2017-11-30","12:48:42"
"ec14d1a3_19a3_42af_a891_7fef3b9ff8d4","2017-11-30","12:49:10"
"eeb3de18_6290_42cc_86cd_a72c2ca155b9","2017-11-30","12:48:49"
"eec8bd46_9b54_46a1_8f3c_796978617cae","2017-11-30","12:48:46"
"f51ca866_7899_413f_852a_582309b529dc","2017-11-30","12:48:34"
"f7f3623f_1478_48a2_9455_23554b63a550","2017-11-30","12:50:00"
"f8843ee3_8a84_4f6c_b4d0_409cae1b1796","2017-11-30","12:48:16"
"f9706751_2a20_485d_afc7_99684de5d59a","2017-11-30","12:49:01"
"e213d7be_083a_4365_9162_ddd490971a6a","2017-12-20","10:43:23"
"123b8b88_63ca_4a5b_afa6_f63d48334696","2017-12-20","09:51:12"
"1362793c_5632_426a_8f3f_21959c7b3a8d","2017-12-20","09:51:34"
"14c84ead_7172_4b9e_8f01_bf52a7ce4e01","2017-12-20","09:51:04"
"17b21ddc_e6ea_4828_b4e3_be0224713828","2017-12-20","09:52:22"
"206d7cb9_36a9_45b3_aebe_e73dc4cf4023","2017-12-20","09:52:09"
"2e3c83c9_8828_4007_84f1_5f149ee1ec5b","2017-12-20","09:51:16"
"5d4f5b22_52c3_405c_b8db_3ca089c981b3","2017-12-20","09:51:21"
