"brukercode","acquisition_date","acquisition_time"
"1478e21b_d37f_4215_9352_02694fae3ba8","2015-11-19","14:00:47"
"4fd6cd15_89f7_4acc_88c4_993d1d2ccc20","2015-11-19","14:00:32"
"b014ca96_db4d_4a68_a154_05325ef6b05d","2015-11-19","14:01:21"
"faabba5a_6f5b_4ba8_a1d3_3e83e970aa44","2015-11-19","14:01:06"
"12da1f9d_652a_4084_a3c8_69d88a299df8","2015-12-21","12:46:06"
"451eeb8b_b92a_42f3_ae2e_3e2d422c3798","2015-12-21","12:46:01"
"494bb085_d119_4a41_a699_b8fd41444234","2015-12-21","12:45:06"
"5b5f496e_eef6_42ca_aa64_e1de13e57512","2015-12-21","12:45:45"
"65cd8803_17b4_4895_af34_0342349ca627","2015-12-21","12:45:48"
"77c86fb1_85f8_44e3_be28_4d569ef4d408","2015-12-21","12:45:29"
"be2e0bf6_02f2_41c8_a25b_11025b6e3dee","2015-12-21","12:45:25"
"d797ae12_8b43_40d0_aa4b_adfa30aa3646","2015-12-21","12:45:13"
"dd7876b8_f7d1_43fc_963a_d94f27e1790e","2015-12-21","12:45:39"
"de79b43d_7c10_4e3a_bbd5_1b61047c3abf","2015-12-21","12:44:00"
"e8a75f1b_9ded_44e5_ad50_d81feec7938c","2015-12-21","12:44:34"
"fa2a4e25_e3b1_4dcd_ab96_811b950fabd0","2015-12-21","12:44:10"
"01a19995_9fe8_4b0f_b8fa_33a74ecc948e","2015-12-24","09:22:04"
"04c73aee_bdc1_4555_be7e_834c80fd6137","2015-12-24","09:22:54"
"0814c221_d177_4dfd_a214_264058c2878a","2015-12-24","09:18:49"
"0831f05f_122a_47e7_a127_8eda7305dcd9","2015-12-24","09:21:02"
"0a2b0c74_7d41_4f18_90a5_9b606e9ad40b","2015-12-24","09:19:38"
"153a03ba_5897_43b4_a20d_1b50d1b185b6","2015-12-24","09:23:11"
"16ac21fa_bb97_45d1_84e4_d51ee64730a1","2015-12-24","09:22:08"
"1a7244ab_3124_4866_b03f_2db6e59bd8a3","2015-12-24","09:22:58"
"2e61c588_2e54_4a89_bd7d_d2415cd93698","2015-12-24","09:19:18"
"2e839554_1e57_4086_95a0_8d369087402d","2015-12-24","09:19:50"
"2f2afcb6_a080_4310_b843_d7f565166c09","2015-12-24","09:23:02"
"4e423c19_6611_4307_b99c_f03b8dd6cad5","2015-12-24","09:23:07"
"5245b9fe_fc47_45fa_9993_3fabd2a23a76","2015-12-24","09:19:28"
"52a3cc1c_a62e_4175_97c4_06b4e232820d","2015-12-24","09:21:47"
"53be192f_a682_4522_bea7_2939e82065e5","2015-12-24","09:22:28"
"6625c1a6_47d8_46ee_895a_2c0d4073f5af","2015-12-24","09:20:00"
"69b63e2f_7a5e_4a9f_b804_88476a986944","2015-12-24","09:20:53"
"83f5794f_03fc_4a69_a5a4_b379e054b1ed","2015-12-24","09:21:33"
"83f70f0d_cffe_4e5a_b4ed_58fba52c693d","2015-12-24","09:20:24"
"87c9e8a7_1827_4e32_afbf_a0f9a48444ea","2015-12-24","09:19:02"
"8fdf4eff_cf48_4db0_af15_e4b183350472","2015-12-24","09:20:38"
"92726841_33ae_4310_81d4_b559cbfc6ce0","2015-12-24","09:21:37"
"a283ca2d_aff8_485e_8e98_d5c72badf6a2","2015-12-24","09:22:45"
"c1caee4a_9408_4fa7_b784_6da8faf2f8bf","2015-12-24","09:23:15"
"c63da1e4_e710_467d_8615_09341db431d6","2015-12-24","09:22:15"
"ceba8adf_d01a_429d_bb6a_ca93c160af56","2015-12-24","09:18:41"
"d45bd3eb_58e2_4d38_b82f_cf6fde895078","2015-12-24","09:21:56"
"dd38c3ba_ac62_40e6_b06c_15f5f63554df","2015-12-24","09:18:20"
"ef9d5142_4459_4e7b_9988_1259bc9f8b9a","2015-12-24","09:19:13"
"f2e87dc1_8e8b_44ae_b009_87b42fd119da","2015-12-24","09:18:32"
"2077126e_d4e1_40fc_b44a_86a62a6b06f5","2015-12-08","12:46:22"
"55dd4428_b22b_4468_aa22_514f230b845b","2015-12-08","12:45:33"
"8990db7c_a28a_4e46_b18d_4683fb6ddbf9","2015-12-08","12:45:27"
"ae2d9706_ed39_407b_a868_a7e2182ae939","2015-12-08","12:46:04"
"c7ae3ecb_64ae_450f_8203_230c73a2ad7e","2015-12-08","12:45:46"
"e192d8bb_7535_45db_88b2_12d6e35db31f","2015-12-08","12:45:53"
"0cfd32c5_c1fe_44e2_93f2_a9972149083b","2015-12-12","10:30:46"
"496aa4e0_25ef_462c_b1ac_934f35e994c3","2015-12-14","16:06:11"
"9a07ae5d_9581_4e4b_a065_9740cb96718a","2015-12-08","12:32:27"
"a5883ab2_b039_44a0_b3b1_d01a3be113c9","2015-12-08","12:34:21"
"a872657e_7fbe_41b0_a3f6_6afdb41d260a","2015-12-08","12:36:42"
"2a5896b6_74ba_4d48_a38f_493ff1b27fe7","2015-12-13","10:54:22"
"3280b403_d016_4517_97bb_c2ed02c244b6","2015-11-27","08:31:52"
"37e14a5a_259e_4783_a32d_f7b58b7f1b70","2015-11-27","08:31:24"
"4f5cbb28_19d9_43f6_af60_602a2d9896f9","2015-11-27","08:30:34"
"64253f72_a20b_4fda_a255_21affb0ef6b6","2015-11-27","08:35:17"
"75919f1e_5f4f_4b73_a29a_830da2651ead","2015-11-27","08:32:27"
"8c8b16a8_77ee_4953_b53f_e27831d56407","2015-11-27","08:30:23"
"a21d2ebb_6407_4955_abdb_6dbc33c1b733","2015-11-27","08:33:23"
"a4bc9a28_d536_4486_9c4e_259f79ea5c0f","2015-11-27","08:35:41"
"a9c91e39_a92e_4a11_b45a_b80363753834","2015-11-27","08:31:08"
"abdf10c0_1ca8_4cbd_a32f_7b4f1aad9e20","2015-11-27","08:30:56"
"afc790cc_7855_419f_a104_d78f01b4e278","2015-11-27","08:32:46"
"b033ecd8_74ba_4112_9fce_c31729bc2a2c","2015-11-27","08:32:37"
"de0b0356_1b26_4e5c_88a6_8508ec5ba0a1","2015-11-27","08:34:13"
"e1331998_fc3c_4877_af45_60357815ba0e","2015-11-27","08:30:27"
"12d33012_3284_49ad_8ec0_4ad1bad279d0","2015-11-19","10:32:26"
"1f1022d2_d775_488e_9be1_d19135ab62d0","2015-11-19","10:32:33"
"2ba6e5ba_19ef_4594_8eb8_5c879df8404c","2015-11-19","10:32:48"
"35c12b6e_6911_4a9e_ba7f_8243fa770501","2015-11-19","10:32:42"
"4393b565_2469_4c02_ac92_b43b17acad93","2015-11-19","10:32:22"
"450abf51_6f94_4ff0_b186_61395932b9da","2015-11-19","10:33:02"
"73e84c1d_5739_45fa_91d1_b22ee58bfbf2","2015-11-19","10:31:59"
"7de7e6c8_ed68_4c6f_b084_b57fddc3662d","2015-11-19","10:32:54"
"95a4fb5f_cc46_4d86_86d4_6621b7f22323","2015-11-19","10:32:16"
"c2b5b23e_7d3e_4a53_9d74_fe00a457cc52","2015-11-19","10:31:49"
"d19fa1b0_e642_4463_ae71_0753ab927f4e","2015-11-19","10:32:07"
"eefa9670_bc92_4868_a5d0_8733f8b01047","2015-11-19","10:32:37"
"496e3bc2_7741_4ccc_8c02_95e87a75280e","2015-12-02","12:05:43"
"3c964003_5946_41eb_9267_a4729b3b5e96","2015-11-30","12:00:46"
"7c770e0e_c44f_414e_b3cc_d15943e21981","2015-11-30","11:57:19"
"62978a38_5672_42ec_ae2a_d36fe2ee037f","2015-12-04","11:12:17"
"0983b68f_f595_4898_884c_f228d14c914d","2015-12-27","09:25:22"
"17c5588c_ea50_485f_abe3_076a3f831f03","2015-12-27","09:25:44"
"26480dbf_85cb_46d7_817c_242efab04132","2015-12-27","09:26:16"
"35e22361_5ccf_4e2a_9e20_b573bedaa7c0","2015-12-27","09:26:12"
"5eda177f_2aa8_481d_b8ee_1f2bf70eaad5","2015-12-27","09:26:35"
"8a722575_946b_4bed_aceb_86fa15ec7d9c","2015-12-27","09:25:26"
"9133504f_7fea_45f1_b472_0e7f92677bd5","2015-12-27","09:25:10"
"9b7046f8_2517_4805_a438_9edb7173a80d","2015-12-27","09:25:06"
"dda5c226_aaac_444d_9028_91ac3d413732","2015-12-27","09:25:56"
"f21c6347_dd8d_4724_9bb2_c3ffb8e278b0","2015-12-27","09:26:08"
"f41b8add_0611_4d5d_9903_f540ab7e2aa4","2015-12-27","09:25:46"
"164f12f6_91f7_462d_84a5_5a7b69d13aa8","2015-11-25","12:59:16"
"56a5bf2a_f5e6_4f6b_8c46_8969b9da9b84","2015-11-25","12:58:15"
"d48249e5_6fe6_4204_bd32_b88bc4c9b489","2015-11-25","12:57:47"
"eaa9c502_9f1c_4e11_bd1a_21bb215f2037","2015-11-25","12:56:18"
"f4d53013_1fcd_44ed_b54f_3739e0634db0","2015-11-25","12:57:22"
"0c6af9e7_3c9b_49cf_9494_f1ee57cbbaae","2015-12-26","09:28:59"
"0f06c772_afdf_402a_930d_b9f3ae458da9","2015-12-26","09:32:32"
"10f52406_f467_487b_a7bd_d3395fefc901","2015-12-26","09:31:52"
"188716da_86c5_417f_98d3_2bbe24b5832a","2015-12-26","09:29:24"
"224c20f5_0c1c_4730_9602_e9d586a78a31","2015-12-26","09:28:29"
"386b6807_a61a_4fbc_b5ca_26ca9f411c9a","2015-12-26","09:29:15"
"3d4d2f57_2d9f_4c48_9c09_721c0d7f0c74","2015-12-26","09:33:09"
"415d94db_ce6a_4f58_8099_a0af6985a917","2015-12-26","09:28:46"
"4801c4e9_218e_4c2e_8884_24f94908b067","2015-12-26","09:29:20"
"51271b7f_9938_4458_9c56_a06bfaeb2037","2015-12-26","09:30:13"
"63fa052b_a43e_4c8d_a258_be8c54fb3aa4","2015-12-26","09:32:51"
"64b98547_1fda_44fe_9b27_db38b7bff0cd","2015-12-26","09:32:46"
"6e2232c7_bf6a_4136_8e15_e6f3adfef130","2015-12-26","09:28:14"
"7ba73175_a1e7_495d_ac3d_aa17d9f43e3d","2015-12-26","09:30:26"
"7fa8d731_f102_4353_a762_7973bee1d3fe","2015-12-26","09:31:09"
"87d94302_c221_4ecb_aa80_72de6eba5a3c","2015-12-26","09:32:10"
"8ac13683_c066_4921_ba27_89825ebdb39f","2015-12-26","09:29:38"
"91885a83_3e30_44e7_aa37_0506dded6622","2015-12-26","09:29:56"
"94dfe513_2914_4e32_aee6_d2a5e8d1b7f8","2015-12-26","09:31:02"
"a53f7562_c548_402e_aad0_1dede58fd9e8","2015-12-26","09:30:44"
"adf71876_4399_4518_b773_b46cf6591f1d","2015-12-26","09:30:29"
"b7da3245_9300_42b4_8e2a_94e80f73c5e0","2015-12-26","09:28:38"
"b82718f8_3548_45ef_bce9_9ee74eda1c0e","2015-12-26","09:31:29"
"c822605e_e69e_42ae_9d4e_9b89a9ce2cd6","2015-12-26","09:31:42"
"d400054c_91a3_4d49_8922_35f4f697e9d5","2015-12-26","09:31:13"
"dd8235bb_4e80_425c_bf88_562b1bbf831f","2015-12-26","09:32:17"
"e430c730_7b8e_4bb8_8f11_c2961deeb6d0","2015-12-26","09:33:13"
"e793f7f5_4709_46b9_a6d1_c0a1d7d72ec7","2015-12-26","09:30:09"
"e9bc088a_49a7_4f05_8207_9e443d36486b","2015-12-26","09:31:20"
"f9b2b89b_a5bf_49f4_b7bf_e8449e87d891","2015-12-26","09:32:02"
"82cd875f_e6ed_4274_89e0_acde7ad32622","2015-11-30","12:55:45"
"0e683279_1ac5_47ed_bb41_2c40a925376b","2015-11-20","08:43:57"
"94edefa5_444a_4945_b57b_7e3a5c518564","2015-11-20","08:42:44"
"410bd48c_f07b_4404_9957_9d3aab534acf","2015-11-20","11:05:48"
"6254fba8_cd3d_4552_bc04_5468a2565f7a","2015-11-20","11:05:44"
"5722a266_0565_4a3e_8e81_3376655029b6","2015-12-30","13:52:59"
"0ba1ef6a_6ba9_4fc2_b63e_627a4c39e03c","2015-12-04","11:01:09"
"0c6bf52e_11fd_4074_aeaf_88417a3ad986","2015-12-04","11:02:48"
"0d7c5dd5_b258_4356_b26d_d8aa66306b66","2015-12-04","11:01:00"
"206430a1_5c7a_416d_85a2_3abc2ffb59d8","2015-12-04","11:03:04"
"2a590793_d3af_4fa4_aec7_b5be1e17caa4","2015-12-04","11:03:00"
"2b5cce70_a5b1_48dc_9c70_308d11d361f9","2015-12-04","11:03:44"
"41279ae0_c9af_4182_9cbc_8a89f5f1c2c4","2015-12-04","11:00:50"
"5c0e8088_d68f_42e2_9eda_4918ebb1ec47","2015-12-04","11:01:38"
"5cce654b_a93c_438e_8e37_bf6eb06bed0f","2015-12-04","11:01:47"
"5e216f7e_2b7f_42fc_bd73_224ddfef4c8d","2015-12-04","10:59:25"
"6c448a37_b604_43d5_bbe7_482e565a0deb","2015-12-04","11:03:57"
"738fcd42_9e41_4a1a_a993_83ad7344b811","2015-12-04","11:02:19"
"7516c0de_8a8d_45ed_a659_1c6a87918e53","2015-12-04","11:02:08"
"7a3d1d7e_5b33_4bb4_9024_e969b20b3f1e","2015-12-04","11:02:26"
"7beddbfa_4471_4b09_90c2_b73eb94e1711","2015-12-04","11:00:13"
"811102a0_3051_4c9d_bada_e20e20d92ec2","2015-12-04","11:04:23"
"8aef26b7_7683_4ecb_aada_8dff5f128120","2015-12-04","11:01:43"
"8f0ba40b_87a0_42b7_a442_1d253eaffb72","2015-12-04","11:02:00"
"93d60332_d070_40c2_b35e_11efab761260","2015-12-04","10:59:37"
"a356fc55_14c2_4456_8e4d_03defc6290a5","2015-12-04","11:02:37"
"a40f63e3_dc25_49f1_8e61_6c8569912032","2015-12-04","11:00:31"
"b287d957_189d_4bb9_93ad_c988977efe22","2015-12-04","11:02:56"
"c0f37d3a_f506_4a02_ab5b_c16190e4b13a","2015-12-04","11:03:24"
"c75fbfd3_43f7_4d8b_b10a_6a5797cb2baf","2015-12-04","11:03:18"
"c7fcfb57_2a08_4fe8_a6b8_fa968df95bde","2015-12-04","11:04:18"
"cb7bb249_a012_4f8a_b318_8f28e10e9bb9","2015-12-04","11:04:13"
"cf8e24b2_7509_4b98_9fc1_6c981faef58f","2015-12-04","11:02:15"
"d3dabbd2_2d7f_40aa_8593_7ca7bbabc128","2015-12-04","10:59:54"
"db32be93_e5f1_413a_9c8a_dba418673901","2015-12-04","11:01:26"
"ee82310d_9dc0_4d76_990e_f363f0d0207b","2015-12-04","11:01:16"
"f8b450ad_2833_4366_9060_8d27c7460b3f","2015-12-04","11:00:02"
"ffcb87f8_1f5b_4415_8826_55f31593bcc1","2015-12-04","11:04:30"
"a65bff0d_a8a0_41e2_bc77_bc17f1c39dbf","2015-12-04","09:25:40"
"efa2eb96_9f77_4ead_ac76_5569d61e22c6","2015-12-04","09:25:16"
"ad03c408_d938_403d_aad8_526048a409e7","2015-12-02","08:54:41"
"9da75138_60b1_4c62_b574_455a993a03ba","2015-12-10","13:28:35"
"6186c8df_5322_4379_a4f2_e85ab1e6eba1","2015-11-19","12:07:32"
"78982e3b_4721_4764_bab0_3fa2210f8a82","2015-11-19","12:07:47"
"ff1c3c76_a3aa_4abb_90bd_b982057d1d2d","2015-11-19","12:07:56"
"18db6426_475c_4a4f_9cb7_112417c815d2","2015-11-18","14:32:20"
"8b6d3723_3cfe_49c3_924e_3495b764f5d2","2015-11-18","14:32:34"
"4ebad4bd_a734_4460_80c9_2b8b81c8a2cb","2015-12-19","11:54:05"
"5995f340_a72f_4e1c_ab4e_0ae29262346d","2015-12-19","11:54:13"
"c34f5efd_9cf4_4fa7_840e_e7aaddd14884","2015-12-19","11:53:54"
"f3795f25_2b11_4605_87df_ea5beb9ca807","2015-11-21","09:19:05"
"d40c2b63_5cdf_4578_80b6_4d71a0926514","2015-12-03","12:53:28"
"25839995_9901_4219_9891_3f25fd65c0d5","2015-11-18","11:10:59"
"9b81fb28_8eb7_4aea_bffd_e4ca7140c04b","2015-11-18","11:12:34"
"dfe815d6_c65a_407f_b387_61db3c4edba8","2015-11-18","11:11:22"
"f4c1f4e2_d4c1_4183_b009_0f855407f7ea","2015-11-18","11:12:10"
"00a98480_8dea_47c8_99e2_5567c3b8ebe6","2015-12-16","15:56:53"
"327d6d66_55ab_442c_bae5_87e783e88a2f","2015-12-16","15:58:02"
"774b5047_4a2a_4b43_a9e9_9ee1af9e180c","2015-12-16","15:57:26"
"07f349f6_752c_4fbd_8cef_05728bebf1b5","2015-12-03","12:17:20"
"2c2a8629_0c1c_4903_ba19_be2e7d4f34d3","2015-12-03","12:17:24"
"42deb78a_c8bf_44a5_882d_514cbcf4153d","2015-12-03","12:17:02"
"5115cee7_68f3_48a0_8efe_09faa57f505b","2015-12-03","12:16:27"
"b323d5d5_560c_43c9_b44f_b19ad620af8c","2015-12-03","12:16:32"
"c96dd4cf_01bd_478a_81f2_0bf6d126d8fe","2015-12-03","12:17:09"
"e0eba728_bd16_43ab_ad1e_f824140fc491","2015-12-03","12:16:52"
"e34d073f_afb9_41fe_b3e6_75f9c19bd51c","2015-12-03","12:17:34"
"fa95361d_b61f_408f_a7b9_be306f3a5742","2015-12-03","12:16:39"
"09dea13b_ce08_4909_b89b_ed95741b3671","2015-11-19","13:46:39"
"134662b7_4a68_470f_82bb_554030eb5a57","2015-11-19","13:46:58"
"4aaa780d_6ef1_4635_9ac6_0bfe033a81d0","2015-11-19","13:44:36"
"738915de_6090_424b_9c8f_e4b43578b776","2015-11-19","13:46:13"
"78ff1049_5fd2_4301_a57a_5cbcc76fadee","2015-11-19","13:46:17"
"7aedb120_d4c1_4955_9c25_8b29c8bb96ce","2015-11-19","13:46:32"
"84960111_7ac5_406f_9e94_6e4443355c7c","2015-11-19","13:46:23"
"8e6d2b94_fe88_410e_90e3_19e34eeeb944","2015-11-19","13:46:07"
"9761b16a_926a_4ca2_9b6d_905f27f559e6","2015-11-19","13:45:55"
"a23b0eeb_b7dd_436c_bb0c_ae0bb6796db3","2015-11-19","13:47:02"
"bc2e4347_b88d_458d_95d6_a343be96b0b5","2015-11-19","13:45:38"
"d09a3360_7512_4f36_be0c_608fac01cf16","2015-11-19","13:46:48"
"da8b0bce_a908_452a_ace4_ca245536625f","2015-11-19","13:45:42"
"de336736_0b45_42ab_9d18_fd6e0488a5a3","2015-11-19","13:44:30"
"fefeb436_7762_4dea_b568_8c20afdbfbd9","2015-11-19","13:45:46"
"cf3d8468_7879_49be_addb_f6b792c155ce","2015-11-19","10:08:54"
"08149af1_10f5_4f02_81d8_3d46d66d4a7a","2015-12-09","10:57:30"
"0880017a_9d3c_4434_af80_9c987ce8ab1c","2015-12-09","10:55:20"
"26889ac5_d98c_47cb_a0c6_76e9e2dfe72e","2015-12-09","10:57:26"
"394e424f_da97_4807_a882_96ba7b5ec34b","2015-12-09","10:56:58"
"3b36e5f1_786e_4d02_9e82_234921244e7d","2015-12-09","10:55:49"
"5af375c2_cef1_4b73_b8ce_6dcc9b499437","2015-12-09","10:56:36"
"695ad8b2_dadc_4b9e_9511_d74637a7d3f1","2015-12-09","10:56:47"
"76617f3a_e62a_4daa_bb99_460d1c6db501","2015-12-09","10:57:19"
"77bdcc65_b28b_4ef9_bc52_66c24e5fd32f","2015-12-09","10:56:42"
"816e6861_4f7c_42c8_8e37_bf7dfafaa80b","2015-12-09","10:56:09"
"8b28d00b_9354_43c1_9761_2454a2dc9398","2015-12-09","10:57:14"
"b97eae91_b0b5_40bb_81f6_40bd81b49ded","2015-12-09","10:57:35"
"d48d02ae_71d6_4660_bece_10366ee0a415","2015-12-09","10:55:56"
"d740e0f0_fd46_4168_9965_7395cf394709","2015-12-09","10:55:32"
"d88d1be0_1ed5_45a1_86ec_8549fdce4ede","2015-12-09","10:57:06"
"e2a33b46_9585_4144_a94b_dac96dde5e43","2015-12-09","10:56:30"
"000d2b4a_ca7f_41c6_a9a2_968874ee9ce4","2015-11-25","12:50:20"
"029f0abf_1664_424f_88cb_11c9c8af2b11","2015-11-25","12:50:51"
"065cc66a_f42e_4912_ae95_df0759ddc8e8","2015-11-25","12:51:46"
"1742a4bb_cbc7_4f7c_a8dd_4ffe99507198","2015-11-25","12:45:46"
"19b9fb12_3838_4085_a888_a8ef2da53e3a","2015-11-25","12:52:17"
"1e9d1f9f_05b6_4454_94de_ecea5dc0a092","2015-11-25","12:49:02"
"20276722_04b3_4753_bc68_70af328d12df","2015-11-25","12:44:50"
"23f9498b_586d_4b8d_945e_e60d67f40e0a","2015-11-25","12:51:11"
"247cf1d1_6ea3_44eb_9fc5_95e3bd570ef0","2015-11-25","12:47:15"
"2c117cab_c624_4c7e_a9dd_122b1ebe76ca","2015-11-25","12:47:07"
"2c7d30be_5fb1_44dc_85a8_48ab3fd71a3e","2015-11-25","12:50:03"
"3956e762_baf8_4c72_ab04_e709f3c3133b","2015-11-25","12:44:43"
"39d2a5ab_4ac9_4b7c_8c8e_ca6de867a17d","2015-11-25","12:46:01"
"42936711_f3b0_45c3_b7a9_ba9394dd96a2","2015-11-25","12:45:37"
"4366af99_6ecd_4fa9_80dc_7bf4957fb5e8","2015-11-25","12:46:29"
"4498c70d_c076_4c0b_a069_d864ebb20c8c","2015-11-25","12:52:12"
"5054d766_63ea_455c_bd4f_171de77268eb","2015-11-25","12:45:05"
"50c4db16_c898_44c3_94f4_ab2b245f2412","2015-11-25","12:48:29"
"50cd36c9_9da4_471c_96a7_2b6697dfea89","2015-11-25","12:48:12"
"519e0c2a_5fbe_4704_8b3a_6a19e9146116","2015-11-25","12:50:40"
"54cee48f_e449_4036_8d97_d3410093a356","2015-11-25","12:51:34"
"5e7a6ce7_2906_40e2_9229_8f46abc47ee7","2015-11-25","12:46:59"
"5efd0bd6_0fc5_43cb_b9f1_0f8414f2fa9b","2015-11-25","12:46:53"
"629dd167_3902_4281_ba63_cec6f8e9d624","2015-11-25","12:50:45"
"700aa437_46f3_4c76_a532_34395845271a","2015-11-25","12:48:16"
"805a640c_c1be_496a_9ace_08868d042601","2015-11-25","12:49:17"
"88e8ef24_02e2_457e_b3eb_a0d7552329d6","2015-11-25","12:47:29"
"969895bf_d406_4846_b199_02f254d133a7","2015-11-25","12:49:29"
"97a2bd8d_f471_4a9a_baad_ec57dc4f7de3","2015-11-25","12:52:05"
"9b05c32d_23bf_4b98_b9a4_51c092721ff1","2015-11-25","12:45:50"
"a320ab5c_105b_4725_a66d_50f3daf6813b","2015-11-25","12:45:54"
"a694068c_e854_4ef1_a53f_3e57ec631f93","2015-11-25","12:46:17"
"b5d90eb0_b8b3_48f0_a646_99ee0b0bd662","2015-11-25","12:45:29"
"b91cb23e_a5e2_4b69_99bf_b061ea75f7a3","2015-11-25","12:51:53"
"c0c6f66f_aa5a_4dca_b16f_98214fe0c7ff","2015-11-25","12:46:08"
"c146981f_e878_4573_8e30_de0dfd737f5c","2015-11-25","12:46:44"
"c8be7403_fccb_4395_9307_83d3f9c1c589","2015-11-25","12:49:13"
"cbf9338d_0305_4ff4_94b4_2a849297b83d","2015-11-25","12:48:41"
"cee1ac02_b3fd_46bd_8216_709ce6e30de8","2015-11-25","12:51:00"
"d2df8c40_a056_4fb2_afcb_df8c007a364d","2015-11-25","12:47:48"
"d81cbe9c_c637_4f0a_adde_91b17b436de4","2015-11-25","12:49:25"
"dc71fd00_3166_44ee_b16e_c8311f75b17f","2015-11-25","12:47:39"
"e0329d26_3f7a_4ca3_b01e_ffb1f8d8ed0f","2015-11-25","12:46:22"
"e0478f87_617a_4e8c_a236_8941230e6f01","2015-11-25","12:50:24"
"e1450b38_1825_430e_8182_1e2f34f78537","2015-11-25","12:47:25"
"e1a7bf6d_a00b_47aa_815b_7e239450e874","2015-11-25","12:50:10"
"e1d45fcb_72a9_46dc_a23d_15c4d4ae23b3","2015-11-25","12:48:49"
"e98df868_acaf_4685_a3f0_a370bb105975","2015-11-25","12:44:39"
"f031b555_7d28_4053_9da1_b4610c6e1381","2015-11-25","12:51:27"
"f4936ad3_0873_4967_800c_64fdd61b954d","2015-11-25","12:46:37"
"f533a3f8_bc3c_47a0_90ef_10d54aa7b196","2015-11-25","12:48:45"
"fc4e2ad4_d50b_4a49_afb6_afeb61484db0","2015-11-25","12:48:37"
"fd93ccc9_b847_4aa0_80c5_3a63073b2622","2015-11-25","12:47:59"
"ff565beb_e200_4218_ad21_9a467f2d6510","2015-11-25","12:44:57"
"97669045_689e_4999_a682_234588735bfa","2015-12-28","11:15:49"
"0e3d2bf2_cb13_47f8_a8b8_3abfe9b254aa","2015-12-07","11:02:25"
"3163b962_106f_43db_8d6a_aa91abf72816","2015-12-07","11:03:18"
"d0f02965_bbb8_4afa_b028_76683ac53ede","2015-12-07","11:01:40"
"03c53cfa_b61f_46cd_8e0b_30fed81cc9c9","2015-12-15","16:40:44"
"08864b7c_b727_46d0_921c_c2f3b5f363ee","2015-12-15","16:42:43"
"088eb9a9_90a7_42ab_b449_9b324585e29f","2015-12-15","16:42:20"
"08b4587a_693c_4a66_a0b7_1749bc778090","2015-12-15","16:41:35"
"16c21307_a168_4f21_b335_2f2f035b7cb0","2015-12-15","16:41:45"
"1a63aeee_f26d_4f61_aa8b_cdff9b73bd7a","2015-12-15","16:40:23"
"1dc4e867_8620_4121_aaf9_53729ab1e2a4","2015-12-15","16:41:04"
"21375fbe_8f4e_4edf_8c04_307ae1352388","2015-12-15","16:41:17"
"21566075_948b_4cc7_bc36_3e2791abfb6b","2015-12-15","16:39:49"
"271cae98_9b7c_42fb_b333_cb04b4c07705","2015-12-15","16:41:21"
"340c19ef_942a_4ebd_b040_cc50f5f8e614","2015-12-15","16:42:06"
"36f36d9d_8eb1_44a5_a3c1_02fb6192db02","2015-12-15","16:42:38"
"446eae9a_93fc_4138_abb2_cd0071d5ef4c","2015-12-15","16:40:11"
"4cf2c4e4_0304_4741_9b5b_d9de89ad3834","2015-12-15","16:40:48"
"4ff5ce86_882e_4539_a94b_67f703eef2c3","2015-12-15","16:40:30"
"5686dbb3_af76_4f7a_b70d_faca459b5ce9","2015-12-15","16:39:39"
"5ad268bb_6d20_4628_bade_c3c1a79d6cbb","2015-12-15","16:43:04"
"652d13e5_294c_4abe_8235_dbae69f97df1","2015-12-15","16:43:10"
"82c0b4ea_100f_41dc_a898_194ae76dde7b","2015-12-15","16:40:06"
"87d4dbc3_1648_4b35_85da_d7b49158341a","2015-12-15","16:42:30"
"8ee04c4b_2055_48e4_bb6f_13b74e64716b","2015-12-15","16:41:27"
"a17834d1_79c2_40c9_8337_70ec4c1dc407","2015-12-15","16:42:54"
"abb60aa2_f205_4a58_be59_2e4d07062616","2015-12-15","16:42:14"
"abb785c2_1503_454c_8a71_c6aa9b858728","2015-12-15","16:43:14"
"b76a6d98_8103_46b2_a867_d5067627d269","2015-12-15","16:41:13"
"ccfb56e2_2dd6_4489_ad42_d141d963a221","2015-12-15","16:39:43"
"e33f3e0b_4c3e_4308_98c8_d13adc62949c","2015-12-15","16:41:57"
"e697e8fe_42d3_4deb_a50d_7c4079281ba5","2015-12-15","16:42:58"
"e97bd9df_3dd6_477f_88c9_1fadb0100d57","2015-12-15","16:40:54"
"ea2067b8_e4fd_4818_8bc7_a172355e8337","2015-12-15","16:41:53"
"ea268863_d76b_412f_8db3_364d52807c4e","2015-12-15","16:39:58"
"ee827128_af65_4caa_9432_86420dff8d26","2015-12-15","16:39:53"
"f4f00305_5599_4408_b2c1_72f607746fd4","2015-12-15","16:42:49"
"7b717dfd_8d63_4bd0_b90f_2c23031d37a1","2015-12-27","11:40:48"
"7ca24ad9_99ff_4b82_b93f_cfc6df2706bb","2015-12-27","11:41:28"
"94be67f0_de19_4f2f_82c8_cff506bdb7ec","2015-12-27","11:42:06"
"832e8d3d_b677_4587_864a_7f92e8cc7c68","2015-12-03","13:49:15"
"fbe80016_493f_4cfe_8a1d_3193a21698a2","2015-12-03","13:49:23"
"01d3dd54_1e2c_4b56_bd01_dea3b0438b97","2015-11-21","11:12:22"
